series,threshold,precision,recall
Out,-0.1339958247423067,0.004860903380197427,1.0
Out,-0.1327870131139534,0.0048689138576779025,1.0
Out,-0.1300169833213619,0.004889423800210621,1.0
Out,-0.1275678323625874,0.0048897916196494395,1.0
Out,-0.1249766944847035,0.004890159494432741,1.0
Out,-0.1249595340358011,0.0048982667671439335,1.0
Out,-0.1239784510373223,0.004900482509047044,1.0
Out,-0.1232843401622331,0.0049071417786501585,1.0
Out,-0.1215189846070367,0.004907512268780672,1.0
Out,-0.1215011120542729,0.004922750681611633,1.0
Out,-0.1205766750195621,0.004924988634641613,1.0
Out,-0.1199739238234996,0.004925361824657119,1.0
Out,-0.1180125267315397,0.004932088929357311,1.0
Out,-0.1179673771630179,0.004952003656864239,1.0
Out,-0.1174337851075474,0.004956157072054899,1.0
Out,-0.1156013390557611,0.0049565350007625434,1.0
Out,-0.1155481012452687,0.004956912987112027,1.0
Out,-0.1151040026875482,0.0049800796812749,1.0
Out,-0.1146094781312326,0.004985044865403789,1.0
Out,-0.114420856524084,0.0049861920834611845,1.0
Out,-0.1134300270032815,0.004986574606827772,1.0
Out,-0.1121297373680333,0.004993086495621447,1.0
Out,-0.1116360760139485,0.0050204680620993284,1.0
Out,-0.1111646453468373,0.00502434876710211,1.0
Out,-0.1089276845221417,0.005034856700232378,1.0
Out,-0.1083385764158829,0.005037978607967757,1.0
Out,-0.1071655632098285,0.005049328050959373,1.0
Out,-0.1060700219955614,0.005049720323182101,1.0
Out,-0.1055418896312348,0.005050112656359258,1.0
Out,-0.105368430487594,0.005050505050505051,1.0
Out,-0.1053051972495481,0.0050623052959501555,1.0
Out,-0.104995528542161,0.00508646998982706,1.0
Out,-0.1038422769784223,0.005087266181419739,1.0
Out,-0.1032976710230813,0.004964147821290678,0.9692307692307692
Out,-0.1029951167138684,0.004986938969365947,0.9692307692307692
Out,-0.1027868956479409,0.004994846586854832,0.9692307692307692
Out,-0.1016384538602091,0.0049952426260704095,0.9692307692307692
Out,-0.1015179946735955,0.005015923566878981,0.9692307692307692
Out,-0.1014832387652805,0.00502312230904162,0.9692307692307692
Out,-0.101325663635398,0.005040806529044647,0.9692307692307692
Out,-0.1010924575985891,0.005041613316261203,0.9692307692307692
Out,-0.1005977179486953,0.005044035228182546,0.9692307692307692
Out,-0.0999251479643722,0.005044843049327354,0.9692307692307692
Out,-0.0998215063056319,0.005048481448834042,0.9692307692307692
Out,-0.0994582810662962,0.005048886039429395,0.9692307692307692
Out,-0.0988049139549391,0.005050505050505051,0.9692307692307692
Out,-0.0970043801110074,0.0050509099655255355,0.9692307692307692
Out,-0.096527513091475,0.005086798546628987,0.9692307692307692
Out,-0.0957993129243903,0.005109903479600941,0.9692307692307692
Out,-0.0955503169464263,0.005110732538330494,0.9692307692307692
Out,-0.0947439341300289,0.005156326731052545,0.9692307692307692
Out,-0.0937837715151983,0.005157170923379175,0.9692307692307692
Out,-0.0935615612823573,0.005180069067587568,0.9692307692307692
Out,-0.0933867432198918,0.005200594353640416,0.9692307692307692
Out,-0.0933123397039881,0.005201023693552382,0.9692307692307692
Out,-0.0930048190935108,0.005242136794807789,0.9692307692307692
Out,-0.0924427497287392,0.005243009320905459,0.9692307692307692
Out,-0.0915076016533628,0.0052451919074182,0.9692307692307692
Out,-0.091410456340443,0.005245628642797669,0.9692307692307692
Out,-0.0901797326892512,0.005257886830245368,0.9692307692307692
Out,-0.0900173009710256,0.005258325682330357,0.9692307692307692
Out,-0.0899419432153034,0.005259203606311044,0.9692307692307692
Out,-0.0891621601867544,0.005260960334029227,0.9692307692307692
Out,-0.0890059396398928,0.005299015897047691,0.9692307692307692
Out,-0.0889830663346478,0.0053475935828877,0.9692307692307692
Out,-0.0884248463908574,0.005348047538200339,0.9692307692307692
Out,-0.0882667536562803,0.0053910662330994355,0.9692307692307692
Out,-0.087659945354062,0.005391989044847655,0.9692307692307692
Out,-0.0869458917699417,0.005392450569203115,0.9692307692307692
Out,-0.0863764237372519,0.00539291217257319,0.9692307692307692
Out,-0.0862341059514357,0.005402624131721122,0.9692307692307692
Out,-0.0861705509173306,0.005408653846153846,0.9692307692307692
Out,-0.0856081481056965,0.005409582689335394,0.9692307692307692
Out,-0.0852713697466083,0.005431971029487843,0.9692307692307692
Out,-0.0840080011322902,0.0054375970999482135,0.9692307692307692
Out,-0.0838663486220278,0.005441354292623942,0.9692307692307692
Out,-0.0838249811117615,0.005465903175429464,0.9692307692307692
Out,-0.0837477233368779,0.005466377440347072,0.9692307692307692
Out,-0.0836768039360218,0.005467326217130955,0.9692307692307692
Out,-0.0827708101490851,0.005508919202518363,0.9692307692307692
Out,-0.0827480815842173,0.005516637478108582,0.9692307692307692
Out,-0.0823738386062191,0.005566354479590033,0.9692307692307692
Out,-0.0823141101482437,0.0055668463373685605,0.9692307692307692
Out,-0.0821678936003983,0.005567338282078473,0.9692307692307692
Out,-0.0820064903154531,0.005569799310405799,0.9692307692307692
Out,-0.0815257244396231,0.005572262515478507,0.9692307692307692
Out,-0.0808284529253571,0.005574727900185824,0.9692307692307692
Out,-0.0802801832572047,0.005581642597678745,0.9692307692307692
Out,-0.0790838386492682,0.005582137161084529,0.9692307692307692
Out,-0.0788859587471803,0.005599502266465203,0.9692307692307692
Out,-0.0782004637957276,0.0056,0.9692307692307692
Out,-0.0777296230407887,0.005604982206405694,0.9692307692307692
Out,-0.0770002261151836,0.005631033249910619,0.9692307692307692
Out,-0.0768007387609568,0.0056315366049879325,0.9692307692307692
Out,-0.0767651285532562,0.005639097744360902,0.9692307692307692
Out,-0.0765512978521704,0.0056406124093473006,0.9692307692307692
Out,-0.0764897822511153,0.005672609400324149,0.9692307692307692
Out,-0.0758195553115075,0.005673120216118865,0.9692307692307692
Out,-0.0744584571143032,0.005674653215636823,0.9692307692307692
Out,-0.0741132979887139,0.0056766985042349975,0.9692307692307692
Out,-0.0739320938024145,0.0056772100567721,0.9692307692307692
Out,-0.0738377655823738,0.005687460503746502,0.9692307692307692
Out,-0.0733702592296332,0.005687973997833153,0.9692307692307692
Out,-0.0732181074581029,0.005689001264222503,0.9692307692307692
Out,-0.0728233465733524,0.005689515036575454,0.9692307692307692
Out,-0.0723174054516372,0.005690028901734104,0.9692307692307692
Out,-0.0722751453765568,0.0056925996204933585,0.9692307692307692
Out,-0.0720148756994437,0.005694657868570912,0.9692307692307692
Out,-0.0716891103556489,0.005696717605570124,0.9692307692307692
Out,-0.071583494975226,0.0056972327726532825,0.9692307692307692
Out,-0.0711428846140765,0.005698263386396527,0.9692307692307692
Out,-0.0709204123202965,0.005698778833107192,0.9692307692307692
Out,-0.0705756974357905,0.0057080728458820335,0.9692307692307692
Out,-0.0705419039560941,0.005727793435766888,0.9692307692307692
Out,-0.0704769056351105,0.005733005733005733,0.9692307692307692
Out,-0.0702941377778904,0.005734049331027578,0.9692307692307692
Out,-0.0699499263503407,0.00575132371736352,0.9692307692307692
Out,-0.0698282410892539,0.005752899278604694,0.9692307692307692
Out,-0.0698220266906103,0.005765534913516977,0.9692307692307692
Out,-0.069627928061319,0.005767646251029937,0.9692307692307692
Out,-0.0696243178212853,0.0057692307692307696,0.9692307692307692
Out,-0.0692087272601576,0.005770287598461257,0.9692307692307692
Out,-0.0691847269950561,0.005771873568483738,0.9692307692307692
Out,-0.0688956906995936,0.00577240241891149,0.9692307692307692
Out,-0.0688687435271594,0.005772931366260423,0.9692307692307692
Out,-0.0687001071392469,0.005774518790100825,0.9692307692307692
Out,-0.0684750987787254,0.005775048125401045,0.9692307692307692
Out,-0.0681969654542644,0.005776636713735558,0.9692307692307692
Out,-0.0681559007421943,0.005782469022487379,0.9692307692307692
Out,-0.0678796250640791,0.005784061696658098,0.9692307692307692
Out,-0.0678583417296683,0.005785123966942148,0.9692307692307692
Out,-0.0672302597936033,0.005800036825630639,0.9692307692307692
Out,-0.0672089362837858,0.0058005708498296655,0.9692307692307692
Out,-0.066909256698607,0.005801104972375691,0.9692307692307692
Out,-0.0665963821944984,0.005801639193295884,0.9692307692307692
Out,-0.0665232569938264,0.005802707930367505,0.9692307692307692
Out,-0.0663236764426941,0.005803242446573324,0.9692307692307692
Out,-0.0660001857892312,0.005810200129115558,0.9692307692307692
Out,-0.0657784234269074,0.005810736026563365,0.9692307692307692
Out,-0.0655798948922424,0.005811808118081181,0.9692307692307692
Out,-0.0655653376739168,0.005813416997323983,0.9692307692307692
Out,-0.0653693538845994,0.005817174515235457,0.9692307692307692
Out,-0.0653502187627809,0.005817711700064641,0.9692307692307692
Out,-0.065094329357433,0.005822550831792976,0.9692307692307692
Out,-0.0648650005066812,0.005823089010074868,0.9692307692307692
Out,-0.064864105032733,0.005823627287853577,0.9692307692307692
Out,-0.0648537466268007,0.005825781394488626,0.9692307692307692
Out,-0.0647970961959119,0.005826859045504994,0.9692307692307692
Out,-0.0646649174183968,0.005827398020534641,0.9692307692307692
Out,-0.0644577971300632,0.0058306339657565945,0.9692307692307692
Out,-0.0643461266984004,0.005834413780329691,0.9692307692307692
Out,-0.0640982291574864,0.005834954153931648,0.9692307692307692
Out,-0.063842138442877,0.005839822024471635,0.9692307692307692
Out,-0.0636579342208661,0.005852842809364548,0.9692307692307692
Out,-0.0636237265196239,0.005853386602248444,0.9692307692307692
Out,-0.0636092479266929,0.005859920007441169,0.9692307692307692
Out,-0.0635970255405022,0.0058615556382582805,0.9692307692307692
Out,-0.0632808569144359,0.005869747507686574,0.9692307692307692
Out,-0.0631286044104342,0.005875221486524294,0.9692307692307692
Out,-0.0630451155024965,0.005879608026131591,0.9692307692307692
Out,-0.0630310056193846,0.005888951205832866,0.9692307692307692
Out,-0.0627423768472428,0.0058933582787652015,0.9692307692307692
Out,-0.0626128996335959,0.005898876404494382,0.9692307692307692
Out,-0.0624436306989851,0.005911052730343404,0.9692307692307692
Out,-0.0624234749916876,0.005911607394200995,0.9692307692307692
Out,-0.0622173482479976,0.0059121621621621625,0.9692307692307692
Out,-0.0621815172535364,0.005912717034256218,0.9692307692307692
Out,-0.0619239915713155,0.0059149375645479296,0.9692307692307692
Out,-0.0618169454405923,0.005916048455254014,0.9692307692307692
Out,-0.0617600685268051,0.005919383632434464,0.9692307692307692
Out,-0.0616267579859052,0.005943956977073309,0.9692307692307692
Out,-0.0616154754070413,0.0059445178335535,0.9692307692307692
Out,-0.0615728795980886,0.005946762318293374,0.9692307692307692
Out,-0.061572395210578,0.00594900849858357,0.9692307692307692
Out,-0.0615008656542868,0.0059535059535059534,0.9692307692307692
