series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
In,2018-08-10 08:31:00,29.0,False,nan,1128300.0
In,2018-08-10 08:31:00,29.0,False,nan,1128300.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:34:00,29.0,False,nan,1128480.0
In,2018-08-10 08:35:00,28.0,False,nan,1128540.0
In,2018-08-10 08:35:00,29.0,False,nan,1128540.0
In,2018-08-10 08:36:00,29.0,False,nan,1128600.0
In,2018-08-10 08:36:00,29.0,False,nan,1128600.0
In,2018-08-10 08:36:00,28.0,False,nan,1128600.0
In,2018-08-10 08:37:00,28.0,False,nan,1128660.0
In,2018-08-10 08:37:00,29.0,False,nan,1128660.0
In,2018-08-10 08:37:00,28.0,False,nan,1128660.0
In,2018-08-10 08:37:00,29.0,False,nan,1128660.0
In,2018-08-10 08:38:00,29.0,False,nan,1128720.0
In,2018-08-10 08:38:00,29.0,False,nan,1128720.0
In,2018-08-10 08:38:00,28.0,False,nan,1128720.0
In,2018-08-10 08:38:00,28.0,False,nan,1128720.0
In,2018-08-10 08:39:00,29.0,False,nan,1128780.0
In,2018-08-10 08:39:00,29.0,False,nan,1128780.0
In,2018-08-10 08:39:00,29.0,False,nan,1128780.0
In,2018-08-10 08:39:00,28.0,False,nan,1128780.0
In,2018-08-10 08:39:00,28.0,False,nan,1128780.0
In,2018-08-10 08:40:00,28.0,False,nan,1128840.0
In,2018-08-10 08:40:00,29.0,False,nan,1128840.0
In,2018-08-10 08:40:00,28.0,False,nan,1128840.0
In,2018-08-10 08:40:00,29.0,False,nan,1128840.0
In,2018-08-10 08:40:00,28.0,False,nan,1128840.0
In,2018-08-10 08:40:00,29.0,False,nan,1128840.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,28.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,28.0,False,nan,1128900.0
In,2018-08-10 08:41:00,28.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:41:00,29.0,False,nan,1128900.0
In,2018-08-10 08:42:00,28.0,False,nan,1128960.0
In,2018-08-10 08:42:00,28.0,False,nan,1128960.0
In,2018-08-10 08:42:00,28.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,28.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,28.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:42:00,29.0,False,nan,1128960.0
In,2018-08-10 08:43:00,29.0,False,nan,1129020.0
In,2018-08-10 08:43:00,29.0,False,nan,1129020.0
In,2018-08-10 08:43:00,28.0,False,nan,1129020.0
In,2018-08-10 08:43:00,28.0,False,nan,1129020.0
In,2018-08-10 08:43:00,28.0,False,nan,1129020.0
In,2018-08-10 08:43:00,29.0,False,nan,1129020.0
In,2018-08-10 08:43:00,28.0,False,nan,1129020.0
In,2018-08-10 08:43:00,28.0,False,nan,1129020.0
In,2018-08-10 08:43:00,29.0,False,nan,1129020.0
In,2018-08-10 08:43:00,29.0,False,nan,1129020.0
In,2018-08-10 08:44:00,29.0,False,nan,1129080.0
In,2018-08-10 08:44:00,29.0,False,nan,1129080.0
In,2018-08-10 08:44:00,28.0,False,nan,1129080.0
In,2018-08-10 08:44:00,29.0,False,nan,1129080.0
In,2018-08-10 08:44:00,28.0,False,nan,1129080.0
In,2018-08-10 08:44:00,28.0,False,nan,1129080.0
In,2018-08-10 08:44:00,29.0,False,nan,1129080.0
