series,threshold,precision,recall
In,0.028169844299554825,0.006590772917914919,0.9565217391304348
In,0.028336182236671448,0.006592747977225052,0.9565217391304348
In,0.02836519666016102,0.006594724220623501,0.9565217391304348
In,0.028527043759822845,0.006596701649175412,0.9565217391304348
In,0.028546681627631187,0.0065986802639472104,0.9565217391304348
In,0.028608132153749466,0.006600660066006601,0.9565217391304348
In,0.028644442558288574,0.006602641056422569,0.9565217391304348
In,0.028646374121308327,0.006604623236265386,0.9565217391304348
In,0.028742939233779907,0.006606606606606606,0.9565217391304348
In,0.028763342648744583,0.006608591168519075,0.9565217391304348
In,0.028836417943239212,0.006610576923076923,0.9565217391304348
In,0.02884877659380436,0.0066125638713555755,0.9565217391304348
In,0.028939519077539444,0.00661455201443175,0.9565217391304348
In,0.029047783464193344,0.006616541353383459,0.9565217391304348
In,0.029109520837664604,0.006618531889290012,0.9565217391304348
In,0.029127957299351692,0.0066205236232320195,0.9565217391304348
In,0.029162967577576637,0.006622516556291391,0.9565217391304348
In,0.02918815426528454,0.00662451068955134,0.9565217391304348
In,0.02924695611000061,0.006626506024096385,0.9565217391304348
In,0.02928541600704193,0.006628502561012353,0.9565217391304348
In,0.02934139594435692,0.006630500301386378,0.9565217391304348
In,0.029370181262493134,0.006632499246306904,0.9565217391304348
In,0.02944612130522728,0.0066344993968636915,0.9565217391304348
In,0.029560919851064682,0.006636500754147813,0.9565217391304348
In,0.029589250683784485,0.006638503319251659,0.9565217391304348
In,0.02970629371702671,0.006640507093268941,0.9565217391304348
In,0.029810592532157898,0.006642512077294686,0.9565217391304348
In,0.02993631549179554,0.006644518272425249,0.9565217391304348
In,0.029948430135846138,0.006646525679758308,0.9565217391304348
In,0.02998856082558632,0.006648534300392868,0.9565217391304348
In,0.029997171834111214,0.006650544135429262,0.9565217391304348
In,0.030007846653461456,0.006652555185969156,0.9565217391304348
In,0.030076486989855766,0.006654567453115548,0.9565217391304348
In,0.03013468347489834,0.0066565809379727685,0.9565217391304348
In,0.03023815155029297,0.006658595641646489,0.9565217391304348
In,0.03025711327791214,0.006660611565243718,0.9565217391304348
In,0.03028624877333641,0.006662628709872804,0.9565217391304348
In,0.030364973470568657,0.006664647076643442,0.9565217391304348
In,0.030409250408411026,0.006666666666666667,0.9565217391304348
In,0.030508477240800858,0.006668687481054865,0.9565217391304348
In,0.030539441853761673,0.0066707095209217705,0.9565217391304348
In,0.030573073774576187,0.006672732787382469,0.9565217391304348
In,0.030678078532218933,0.006674757281553398,0.9565217391304348
In,0.0308028906583786,0.006676783004552352,0.9565217391304348
In,0.030833370983600616,0.006678809957498482,0.9565217391304348
In,0.031080175191164017,0.006680838141512299,0.9565217391304348
In,0.03108242340385914,0.006682867557715674,0.9565217391304348
In,0.031091660261154175,0.006684898207231844,0.9565217391304348
In,0.031128322705626488,0.006686930091185411,0.9565217391304348
In,0.03114756941795349,0.006688963210702341,0.9565217391304348
