id,room_id/id,noted_date,temp,out/in,ts,gap_seconds,rolling_mean,rolling_std,in_out_diff,temp_injected,is_injected_anomaly,injection_type
__export__.temp_log_120496_7a3896b8,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_148011_62aae86a,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12882_a4c968ef,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12881_e427f4a5,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_88718_2edf6430,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_115895_51db9d85,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12880_460ca74b,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_109662_192334c5,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12876_a7c4e818,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12875_11a31779,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_88013_61f8f75c,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_96682_bc580f63,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_12868_f37e1a74,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_137110_8465bd9b,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12866_0ae96d6d,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_121816_73b26377,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_12867_dce386ff,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.3,0.4830458915396421,-1.0,27.0,False,
__export__.temp_log_105122_69645dc3,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12873_d4795333,Room Admin,11-09-2018 22:40,27,Out,2018-09-11 22:40:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12870_d04d3943,Room Admin,11-09-2018 22:40,28,Out,2018-09-11 22:40:00,60.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_141406_9977cb54,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12900_c5c0454b,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_155111_9e684d6b,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12904_d23498a2,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_137845_a3cc8513,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_152270_fe1a8471,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12903_34547c44,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12902_8c17c5f7,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_91765_162b762b,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_153606_98065307,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_135258_ba9931bd,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12905_a72b3196,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12899_aa8bbd79,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12887_4193b65a,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.3,0.4830458915396421,-1.0,27.0,False,
__export__.temp_log_12889_b2b94684,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_96406_95f6f092,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_135364_683cdda9,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_94866_1daa3ba9,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12892_2d355be3,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_121728_0c9f1196,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_12891_7c8af653,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12884_e88f7446,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12890_18b15823,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_132804_415046ae,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.3,0.4830458915396421,0.0,28.0,False,
__export__.temp_log_12896_f1ffa4fd,Room Admin,11-09-2018 22:41,28,Out,2018-09-11 22:41:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_114998_c735dd85,Room Admin,11-09-2018 22:41,27,Out,2018-09-11 22:41:00,60.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12916_4f50d9c7,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12921_509e6988,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_94389_77bf3ae4,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12925_4a6f43fd,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_127015_ed76d87c,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_137454_65a77c59,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_100719_212c4794,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12920_4828a586,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12924_a7c5c075,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_91837_738213dc,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_98065_07ed74df,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_103412_c28791f9,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12906_4be3bacc,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_127678_d8f7fa4c,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12908_005f1d93,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12923_328dd441,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12910_180aa246,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_139387_958d5894,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12919_61546eea,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_123159_6021f005,Room Admin,11-09-2018 22:42,27,Out,2018-09-11 22:42:00,60.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_117682_063612a4,Room Admin,11-09-2018 22:42,28,Out,2018-09-11 22:42:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_122118_ee6ae2fc,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12945_e82d09b8,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_139694_c116089a,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12946_be7e3a35,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_95679_784112a5,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12947_277fba9e,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12938_95972ac8,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12948_1e327569,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_92404_0c77d527,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12937_8df373fd,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_150960_17f0f100,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_131801_09c7ee13,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_87883_bfa0b218,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_90840_e4232f20,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_135152_b78c2ee6,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_147711_9ac5c1f6,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_12934_4786f0ad,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12931_cc73a429,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12936_0f41b19b,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12933_1876c73d,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,60.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12928_a91b236e,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12929_11901ea9,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12932_f595dff3,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_140539_aa1d541c,Room Admin,11-09-2018 22:43,27,Out,2018-09-11 22:43:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_111964_77385123,Room Admin,11-09-2018 22:43,28,Out,2018-09-11 22:43:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_135262_bd614394,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12965_3305f65a,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_115583_32f120c8,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12967_b963e79c,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12968_e3a6363a,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_110793_091dc0ae,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12972_dfaa9de7,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_151830_2c232ef6,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12971_da568af1,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_118344_bcc8ffbf,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12966_6dbf353e,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12951_a80bf8cc,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_91656_c3e6df9a,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12959_dcd9c4e9,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12961_84ce9772,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_12957_a54d96a6,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_104587_e622b05a,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12952_6304928d,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_95473_154288a0,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_119856_c50660ee,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12964_1faa3fdf,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_116695_da546d1b,Room Admin,11-09-2018 22:44,28,Out,2018-09-11 22:44:00,60.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_118208_1a9090eb,Room Admin,11-09-2018 22:44,27,Out,2018-09-11 22:44:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_147237_0dade4d4,Room Admin,11-09-2018 22:45,28,Out,2018-09-11 22:45:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_92862_e663384e,Room Admin,11-09-2018 22:45,27,Out,2018-09-11 22:45:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_135388_bfbbf41a,Room Admin,11-09-2018 22:45,28,Out,2018-09-11 22:45:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_12979_561d126a,Room Admin,11-09-2018 22:45,27,Out,2018-09-11 22:45:00,0.0,27.3,0.4830458915396421,-1.0,27.0,False,
__export__.temp_log_12973_e4d3c8b2,Room Admin,11-09-2018 22:45,28,Out,2018-09-11 22:45:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_12974_2a9bb1dd,Room Admin,11-09-2018 22:45,27,Out,2018-09-11 22:45:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_12980_8f7210ed,Room Admin,11-09-2018 22:45,28,Out,2018-09-11 22:45:00,60.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_112718_738b17ef,Room Admin,11-09-2018 22:45,27,Out,2018-09-11 22:45:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_12994_88283b77,Room Admin,11-09-2018 22:46,28,Out,2018-09-11 22:46:00,60.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_149971_250622e6,Room Admin,11-09-2018 22:46,28,Out,2018-09-11 22:46:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_12997_357ab35f,Room Admin,11-09-2018 22:46,27,Out,2018-09-11 22:46:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_131893_51b78d62,Room Admin,11-09-2018 22:46,27,Out,2018-09-11 22:46:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_114458_de27095c,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.7,0.4830458915396464,0.0,28.0,False,
__export__.temp_log_13018_fb1bd596,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.8,0.4216370213557835,0.0,28.0,False,
__export__.temp_log_115790_6ec3b8d4,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,0.0,27.7,0.4830458915396464,-1.0,27.0,False,
__export__.temp_log_13012_546b819e,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_13014_917b0cbe,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_13022_2891c9d9,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_13016_70d8c5cb,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_13024_cf4ea463,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_147980_4b88560b,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,60.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_86024_a8ac4635,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_13013_349a7a50,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_149064_62f583d8,Room Admin,11-09-2018 22:47,27,Out,2018-09-11 22:47:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_108198_ad2dbe0a,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_13009_6be89ac1,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_125272_ee8c00c9,Room Admin,11-09-2018 22:47,28,Out,2018-09-11 22:47:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_13038_1ee794d9,Room Admin,11-09-2018 22:48,27,Out,2018-09-11 22:48:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_89229_86bbd8e0,Room Admin,11-09-2018 22:48,27,Out,2018-09-11 22:48:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_13040_323bf221,Room Admin,11-09-2018 22:48,28,Out,2018-09-11 22:48:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_142465_61b59d75,Room Admin,11-09-2018 22:48,28,Out,2018-09-11 22:48:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_101128_f597939c,Room Admin,11-09-2018 22:48,27,Out,2018-09-11 22:48:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_13042_0333a523,Room Admin,11-09-2018 22:48,27,Out,2018-09-11 22:48:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_131456_bb8b6540,Room Admin,11-09-2018 22:48,28,Out,2018-09-11 22:48:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_13035_a55bb2b9,Room Admin,11-09-2018 22:48,27,Out,2018-09-11 22:48:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_135763_1e846f66,Room Admin,11-09-2018 22:48,27,Out,2018-09-11 22:48:00,0.0,27.5,0.5270462766947264,-1.0,27.0,False,
__export__.temp_log_13034_4d6f0fdc,Room Admin,11-09-2018 22:48,28,Out,2018-09-11 22:48:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_13036_2a7bd3d0,Room Admin,11-09-2018 22:48,28,Out,2018-09-11 22:48:00,60.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_112289_c66f47bd,Room Admin,11-09-2018 22:48,28,Out,2018-09-11 22:48:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_13049_4f540e0b,Room Admin,11-09-2018 22:49,27,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_99069_cd8c91d7,Room Admin,11-09-2018 22:49,28,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_13050_96e934cf,Room Admin,11-09-2018 22:49,28,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_120986_565397ae,Room Admin,11-09-2018 22:49,27,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_133192_3a97b101,Room Admin,11-09-2018 22:49,28,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_87485_725caa39,Room Admin,11-09-2018 22:49,27,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_13055_9f564aed,Room Admin,11-09-2018 22:49,27,Out,2018-09-11 22:49:00,60.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_13057_9beecbab,Room Admin,11-09-2018 22:49,28,Out,2018-09-11 22:49:00,0.0,27.4,0.5163977794943176,0.0,28.0,False,
__export__.temp_log_13063_eb40561c,Room Admin,11-09-2018 22:50,27,Out,2018-09-11 22:50:00,60.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_106477_d8d430c6,Room Admin,11-09-2018 22:50,27,Out,2018-09-11 22:50:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
__export__.temp_log_13061_51e7366d,Room Admin,11-09-2018 22:50,28,Out,2018-09-11 22:50:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_125296_983efa8c,Room Admin,11-09-2018 22:50,28,Out,2018-09-11 22:50:00,0.0,27.6,0.5163977794943196,0.0,28.0,False,
__export__.temp_log_13067_1d74ea72,Room Admin,11-09-2018 22:51,28,Out,2018-09-11 22:51:00,0.0,27.5,0.5270462766947264,0.0,28.0,False,
__export__.temp_log_13071_8d9185b1,Room Admin,11-09-2018 22:51,27,Out,2018-09-11 22:51:00,0.0,27.6,0.5163977794943196,-1.0,27.0,False,
__export__.temp_log_138021_a4bb8b61,Room Admin,11-09-2018 22:51,27,Out,2018-09-11 22:51:00,0.0,27.4,0.5163977794943176,-1.0,27.0,False,
