series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
Out,2018-08-10 08:47:00,30.0,False,nan,1129200.0
Out,2018-08-10 08:47:00,31.0,False,nan,1129200.0
Out,2018-08-10 08:47:00,31.0,False,nan,1129200.0
Out,2018-08-10 08:51:00,31.0,False,nan,1129440.0
Out,2018-08-10 08:51:00,32.0,False,nan,1129440.0
Out,2018-08-10 08:51:00,31.0,False,nan,1129440.0
Out,2018-08-10 08:51:00,30.0,False,nan,1129440.0
Out,2018-08-10 08:53:00,31.0,False,nan,1129560.0
Out,2018-08-10 08:54:00,31.0,False,nan,1129620.0
Out,2018-08-10 08:54:00,30.0,False,nan,1129620.0
Out,2018-08-10 08:55:00,31.0,False,nan,1129680.0
Out,2018-08-10 08:55:00,32.0,False,nan,1129680.0
Out,2018-08-10 08:56:00,32.0,False,nan,1129740.0
Out,2018-08-10 08:56:00,31.0,False,nan,1129740.0
Out,2018-08-10 08:58:00,31.0,False,nan,1129860.0
Out,2018-08-10 08:58:00,31.0,False,nan,1129860.0
Out,2018-08-10 08:59:00,31.0,False,nan,1129920.0
Out,2018-08-10 08:59:00,31.0,False,nan,1129920.0
Out,2018-08-10 08:59:00,32.0,False,nan,1129920.0
Out,2018-08-10 09:00:00,31.0,False,nan,1129980.0
Out,2018-08-10 09:00:00,31.0,False,nan,1129980.0
Out,2018-08-10 09:00:00,31.0,False,nan,1129980.0
Out,2018-08-10 09:00:00,31.0,False,nan,1129980.0
Out,2018-08-10 09:00:00,31.0,False,nan,1129980.0
Out,2018-08-10 09:01:00,31.0,False,nan,1130040.0
Out,2018-08-10 09:01:00,31.0,False,nan,1130040.0
Out,2018-08-10 09:01:00,31.0,False,nan,1130040.0
Out,2018-08-10 09:06:00,32.0,False,nan,1130340.0
Out,2018-08-10 09:06:00,31.0,False,nan,1130340.0
Out,2018-08-10 09:08:00,31.0,False,nan,1130460.0
Out,2018-08-10 09:08:00,32.0,False,nan,1130460.0
Out,2018-08-10 09:09:00,31.0,False,nan,1130520.0
Out,2018-08-10 09:09:00,30.0,False,nan,1130520.0
Out,2018-08-10 09:10:00,32.0,False,nan,1130580.0
Out,2018-08-10 09:10:00,31.0,False,nan,1130580.0
Out,2018-08-10 09:11:00,32.0,False,nan,1130640.0
Out,2018-08-10 09:11:00,31.0,False,nan,1130640.0
Out,2018-08-10 09:12:00,30.0,False,nan,1130700.0
Out,2018-08-10 09:12:00,31.0,False,nan,1130700.0
Out,2018-08-10 09:13:00,32.0,False,nan,1130760.0
Out,2018-08-10 09:13:00,31.0,False,nan,1130760.0
Out,2018-08-10 09:13:00,33.0,False,nan,1130760.0
Out,2018-08-10 09:14:00,31.0,False,nan,1130820.0
Out,2018-08-10 09:14:00,32.0,False,nan,1130820.0
Out,2018-08-10 09:15:00,32.0,False,nan,1130880.0
Out,2018-08-10 09:15:00,31.0,False,nan,1130880.0
Out,2018-08-10 09:18:00,31.0,False,nan,1131060.0
Out,2018-08-10 09:18:00,33.0,False,nan,1131060.0
Out,2018-08-10 09:19:00,32.0,False,nan,1131120.0
Out,2018-08-10 09:19:00,31.0,False,nan,1131120.0
Out,2018-08-10 09:20:00,31.0,False,nan,1131180.0
Out,2018-08-10 09:20:00,32.0,False,nan,1131180.0
Out,2018-08-10 09:20:00,31.0,False,nan,1131180.0
Out,2018-08-10 09:20:00,30.0,False,nan,1131180.0
Out,2018-08-10 09:22:00,30.0,False,nan,1131300.0
Out,2018-08-10 09:22:00,31.0,False,nan,1131300.0
Out,2018-08-10 09:22:00,32.0,False,nan,1131300.0
Out,2018-08-10 09:22:00,31.0,False,nan,1131300.0
Out,2018-08-10 09:23:00,32.0,False,nan,1131360.0
Out,2018-08-10 09:23:00,31.0,False,nan,1131360.0
Out,2018-08-10 09:24:00,33.0,False,nan,1131420.0
Out,2018-08-10 09:24:00,31.0,False,nan,1131420.0
